Provisioning : Storage Systems : V400_A92 : Virtual Volumes - Virtual Volumes

Name,State,Virtual Size (GiB),Reserved User Size (GiB),Exported To,RC Group
WIN1BDD001_D_repli,Normal,100 000 GiB,83 000 GiB,--,WIN1BDD001.r39318
WIN1BDD001_E_repli,Normal,350 000 GiB,286 125 GiB,--,WIN1BDD001.r39318
WIN1BDD001_F_repli,Normal,50 000 GiB,50 375 GiB,--,WIN1BDD001.r39318
WIN1BDD002_C_repli,Normal,60 000 GiB,35 000 GiB,--,WIN1BDD002.r39318
WIN1BDD002_DATA_repli,Normal,200 000 GiB,106 875 GiB,--,WIN1BDD002.r39318
WIN1BDD002_LOGS_repli,Normal,10 000 GiB,11 000 GiB,--,WIN1BDD002.r39318
WIN1BDD003_C,Normal,50 000 GiB,34 000 GiB,WIN1BDD003,WIN1BDD003
WIN1BDD003_DATA,Normal,200 000 GiB,69 000 GiB,WIN1BDD003,WIN1BDD003
WIN1BDD003_LOGS,Normal,120 000 GiB,4 000 GiB,WIN1BDD003,WIN1BDD003
WIN1BDD004_C_repli,Normal,50 000 GiB,42 000 GiB,--,WIN1BDD004.r39318
WIN1BDD004_DATA_repli,Normal,1 000 000 GiB,1 001 125 GiB,--,WIN1BDD004.r39318
WIN1BDD004_LOGS_repli,Normal,200 000 GiB,201 000 GiB,--,WIN1BDD004.r39318
WIN1BDD005_backup,Normal,100 000 GiB,16 000 GiB,WIN1BDD005_CLU_A  WIN1BDD006_CLU_B  <html><i>set:</i>GO_CLU_CITRIX_PP</html>,WIN1BDD005
WIN1BDD005_data,Normal,80 000 GiB,17 125 GiB,WIN1BDD005_CLU_A  WIN1BDD006_CLU_B  <html><i>set:</i>GO_CLU_CITRIX_PP</html>,WIN1BDD005
WIN1BDD005_tempdb,Normal,40 000 GiB,5 000 GiB,WIN1BDD005_CLU_A  WIN1BDD006_CLU_B  <html><i>set:</i>GO_CLU_CITRIX_PP</html>,WIN1BDD005
WIN1BDD006_backup_repli,Normal,100 000 GiB,1 000 GiB,WIN1BDD005_CLU_A  WIN1BDD006_CLU_B  <html><i>set:</i>GO_CLU_CITRIX_PP</html>,WIN1BDD006.r39318
WIN1BDD006_data_repli,Normal,80 000 GiB,1 000 GiB,WIN1BDD005_CLU_A  WIN1BDD006_CLU_B  <html><i>set:</i>GO_CLU_CITRIX_PP</html>,WIN1BDD006.r39318
WIN1BDD006_tempdb_repli,Normal,40 000 GiB,5 000 GiB,WIN1BDD005_CLU_A  WIN1BDD006_CLU_B  <html><i>set:</i>GO_CLU_CITRIX_PP</html>,WIN1BDD006.r39318
WIN1BDD007_BACKUP_repli,Normal,500 000 GiB,411 500 GiB,--,WIN1BDD007.r39318
WIN1BDD007_C_repli,Normal,60 000 GiB,52 750 GiB,--,WIN1BDD007.r39318
WIN1BDD007_DATA_repli,Normal,2 000 000 GiB,1 536 875 GiB,--,WIN1BDD007.r39318
WIN1BDD007_LOG_repli,Normal,500 000 GiB,25 375 GiB,--,WIN1BDD007.r39318
WIN1BDD008_Data,Normal,200 000 GiB,1 000 GiB,<html><i>set:</i>GO_CLU_SQL_PP</html>,WIN1BDD008
WIN1BDD008_LOGS,Normal,70 000 GiB,1 000 GiB,<html><i>set:</i>GO_CLU_SQL_PP</html>,WIN1BDD008
WIN1BDD009_Data_repli,Normal,200 000 GiB,1 000 GiB,<html><i>set:</i>GO_CLU_SQL_PP</html>,WIN1BDD009.r39318
WIN1BDD009_LOGS_repli,Normal,70 000 GiB,1 000 GiB,<html><i>set:</i>GO_CLU_SQL_PP</html>,WIN1BDD009.r39318
WIN1BDD010_C_repli,Normal,60 000 GiB,30 000 GiB,--,WIN1BDD010.r39318
WIN1BDD010_D_repli,Normal,300 000 GiB,146 125 GiB,--,WIN1BDD010.r39318
WIN1BDD010_E_repli,Normal,120 000 GiB,33 000 GiB,--,WIN1BDD010.r39318
WIN3CLIENT03_C,Normal,30 000 GiB,16 000 GiB,WIN3CLIENT03,--
WINDSL1_BK_C,Normal,5 000 GiB,1 000 GiB,WINDSL1-BK,--
WINDSL1_BK_D,Normal,5 000 GiB,1 000 GiB,WINDSL1-BK,--
WINDSL1_BK_E,Normal,5 000 GiB,1 000 GiB,WINDSL1-BK,--
WINLBDD001_BACKUP,Normal,500 000 GiB,204 125 GiB,WINLBDD001,--
WINLBDD001_C,Normal,60 000 GiB,52 000 GiB,WINLBDD001,--
WINLBDD001_DATA,Normal,10 445 000 GiB,8 349 125 GiB,WINLBDD001,--
WINLBDD001_LOG,Normal,500 000 GiB,153 625 GiB,WINLBDD001,--
WINMMFILE03_C,Normal,30 000 GiB,31 000 GiB,WINMMFILE03,--
WINMMFILE03_D,Normal,2 047 000 GiB,709 000 GiB,WINMMFILE03,--
WINMMFILE03_E,Normal,2 047 000 GiB,1 318 000 GiB,WINMMFILE03,--
WINNEODB01_C,Normal,200 000 GiB,200 000 GiB,WINNEODB01,WINNEODB01
WINNEODB01_D,Normal,200 000 GiB,201 000 GiB,WINNEODB01,WINNEODB01
WINNEODB01_E,Normal,350 000 GiB,351 125 GiB,WINNEODB01,WINNEODB01
WINNEODB01_F,Normal,200 000 GiB,166 750 GiB,WINNEODB01,WINNEODB01
WINNEODB11_C_repli,Normal,100 000 GiB,86 000 GiB,--,WINNEODB11.r39318
WINNEODB11_D_repli,Normal,200 000 GiB,201 000 GiB,--,WINNEODB11.r39318
WINNEODB11_E_repli,Normal,250 000 GiB,243 000 GiB,--,WINNEODB11.r39318
WINNEODB11_F_repli,Normal,200 000 GiB,177 250 GiB,--,WINNEODB11.r39318
WINPOCSIDSQL21_D,Normal,450 000 GiB,451 000 GiB,WINPOCSIDSQL21,--
WINSLGTDB01_C_repli,Normal,100 000 GiB,40 000 GiB,--,WINSLGTDB01.r39318
WINSLGTDB01_D_repli,Normal,400 000 GiB,401 000 GiB,--,WINSLGTDB01.r39318
WINSLGTDB01_E_repli,Normal,600 000 GiB,450 000 GiB,--,WINSLGTDB01.r39318
WINSLGTDB01_F_repli,Normal,200 000 GiB,201 000 GiB,--,WINSLGTDB01.r39318
WINSLGTDB01_G_repli,Normal,100 000 GiB,32 000 GiB,--,WINSLGTDB01.r39318
WINSLGTDB11_C,Normal,100 000 GiB,64 000 GiB,WINSLGTDB11,WINSLGTDB11
WINSLGTDB11_D,Normal,400 000 GiB,401 000 GiB,WINSLGTDB11,WINSLGTDB11
WINSLGTDB11_E,Normal,600 000 GiB,600 000 GiB,WINSLGTDB11,WINSLGTDB11
WINSLGTDB11_F,Normal,200 000 GiB,176 375 GiB,WINSLGTDB11,WINSLGTDB11
WINSLGTDB11_G,Normal,100 000 GiB,62 000 GiB,WINSLGTDB11,WINSLGTDB11
WINTEST_1,Normal,201 000 GiB,12 000 GiB,WINTEST,TESTAB
WINTEST_2,Normal,11 000 GiB,2 000 GiB,WINTEST,TESTAB
WINTEST_3,Normal,150 000 GiB,9 000 GiB,WINTEST,TESTAB
-----,-----,-----,-----,-----,-----
,,565 619 500,299 584 000,,
